"tcp","author","title","genre","in_1244","AbstractConcepts","Acknowledge","Anger","Apology","Aside","Attack_Citation","Authoritative_Citation","Autobio","Biographical_Time","Cause","Citations","CommonAuthorities","CommunicatorRole","Comparison","Concessive","Confidence","ConfirmExperience","ConfirmedThght","Confront","Consequence","Contested_Citation","Contingency","Curiosity","Definition","DenyDisclaim","DialogCues","DirectAddress","DirectReasoning","Disclosure","ErrorRecovery","Example","Exceptions","Fear","Feedback","FirstPer","FollowUp","Future_Question","Future_in_Past","Generalization","GenericEvents","Immediacy","Imperative","In_Media","Inclusive","Innovations","Insist","Intensity","LangRef","MatureProcess","Metadiscourse","Motions","MoveBody","Narrative_Verbs","NegFeedback","Neg_Citation","Negative_Attribution","Negative_Relation","Negativity","Neutral_Attribution","Numbers","OpenQuery","OralCues","PersonPronoun","PersonProperty","PosFeedback","Positive_Attribution","Positivity","Precedent_Defending","Precedent_Setting","PredictedFuture","PriorKnowledge","PrivateThinking","Procedures","ProjectAhead","ProjectBack","Promise","Question","Quotation","ReasonBackward","ReasonForward","Reassure","ReceivedPOV","RecurringEvents","Reinforce","Reluctance","Repair_Citation","ReportingEvents","ReportingStates","Request","Resemblances","Resistance","Responsibility","Sad","SceneShift","SelfDisclosure","SelfReluctance","Self_Promise","SenseObject","SenseProperty","Sequence","SpaceRelation","Specifiers","Speculative_Citation","StandardsNeg","StandardsPos","SubjectivePercept","SubjectiveTime","Substitution","Support","TimeDate","TimeDuration","TimeShift","Transformation","Uncertainty","Updates"
"A06975","Markham, Gervase","The Dumb Knight","CO","True","2.30639414963","0.0468779298706","0.257828614288","0.0140633789612","0.295330958185","0","0","0.27189199325","0.215638477405","0.126570410651","0.328145509094","1.81417588599","0.0140633789612","0.834427151697","0.168760547534","0.492218263641","0.0234389649353","0.00937558597412","0.0562535158447","0.00937558597412","0.00937558597412","1.32195762235","0.309394337146","0.0140633789612","1.86105381586","0","5.25032814551","0","0.19219951247","0","0.0187511719482","0.220326270392","0.164072754547","0","3.24395274705","0","0.135945996625","0","0.450028126758","0.440652540784","0.848490530658","0.675042190137","0.00937558597412","0.684417776111","0.0234389649353","0.867241702606","1.71573223326","0.585974123383","0.00937558597412","0.435964747797","0.90943183949","0.0187511719482","0.178136133508","0.00937558597412","0","0","0.525032814551","2.80798799925","0.126570410651","0.27189199325","0.0468779298706","0.496906056629","1.45321582599","2.76111006938","0","0.0281267579224","2.81267579224","0","0","0.656291018189","0.00468779298706","0.487530470654","0","1.27039189949","0.520345021564","0","1.68291768236","0","0.0468779298706","0.843802737671","0.0468779298706","0.0421901368836","0.225014063379","0","0","0.00937558597412","3.55803487718","2.16576036002","0.173448340521","0.412525782861","2.18919932496","0.103131445715","0.426589161823","0.295330958185","1.64072754547","0.00937558597412","0.0281267579224","3.96587286705","1.39227451716","0.871929495593","1.54228389274","1.47196699794","0","0.984436527283","3.19238702419","1.87511719482","0.19219951247","0.00468779298706","0.0187511719482","0.00937558597412","0.482842677667","0.314082130133","0.35158447403","0.281267579224","0.539096193512"
"A06982","Markham, Gervase","Herod and Antipater","TR","True","1.86413667865","0.0592965941519","0.418782196198","0","0.244598450876","0","0","0.400252010525","0.274246747952","0.140829411111","0.28907089649","1.25264055146","0.00370603713449","0.567023681577","0.174183745321","0.51143312456","0.00741207426898","0.0259422599414","0.0444724456139","0.0185301856725","0.0185301856725","1.27487677427","0.504021050291","0.014824148538","2.11244116666","0.00741207426898","4.44353852426","0.022236222807","0.22236222807","0","0.0592965941519","0.144535448245","0.359485602046","0","2.80547011081","0","0.163065633918","0.0111181114035","0.655968572805","0.337249379239","0.882036838009","0.711559129822","0","0.43731238187","0.0407664084794","0.763443649705","1.56765370789","0.822740243857","0.00370603713449","0.370603713449","1.03769039766","0.00741207426898","0.266834673683","0","0","0.0111181114035","0.47066671608","2.96853574473","0.1074750769","0.248304488011","0.0407664084794","0.65967460994","1.3971759997","2.55345958567","0","0.00370603713449","1.73442537894","0","0","0.441018419005","0.0111181114035","0.611496127191","0.0296482970759","1.19704999444","0.859800615202","0.014824148538","2.47933884298","0","0.00741207426898","0.663380647074","0.0333543342104","0.0592965941519","0.18159581959","0.014824148538","0","0.014824148538","3.54667753771","2.74987955379","0.0815328169588","0.318719193566","2.13467738947","0.0444724456139","0.344661453508","0.378015787718","1.30823110848","0.00741207426898","0.0296482970759","3.35396360672","0.963569654968","0.548493495905","1.78630989883","1.37123373976","0","1.03769039766","2.80547011081","1.63806841345","0.252010525145","0.00370603713449","0","0","0.337249379239","0.370603713449","0.333543342104","0.418782196198","0.426194270467"
"A06991","Marlowe, Christopher","The Jew of Malta","TR","True","1.82915758896","0.0136165577342","0.14070442992","0","0.0771604938272","0","0","0.494734931009","0.25871459695","0.122549019608","0.426652142338","1.03031953522","0","0.449346405229","0.0998547567175","0.544662309368","0","0.0226942628903","0.00907770515614","0.0136165577342","0","1.18917937545","0.317719680465","0","1.83823529412","0.0317719680465","4.47530864198","0","0.222403776325","0","0","0.14070442992","0.217864923747","0","3.21350762527","0","0.249636891794","0","0.390341321714","0.363108206245","1.06209150327","0.576434277415","0","0.771604938272","0.0272331154684","0.935003631082","1.12563543936","0.25871459695","0","0.558278867102","0.735294117647","0.0181554103123","0.299564270153","0","0","0","0.249636891794","2.18318809005","0.317719680465","0.512890341322","0.0226942628903","1.29811183733","1.50689905592","3.03195352215","0.0226942628903","0","1.68391430646","0","0","0.626361655773","0","0.322258533043","0.0136165577342","1.35257806826","0.785221496006","0.0181554103123","3.1045751634","0","0.0816993464052","1.38435003631","0.0181554103123","0.00907770515614","0.177015250545","0","0","0.0136165577342","3.8897966594","2.53721859114","0.186092955701","0.272331154684","2.01525054466","0.0771604938272","0.267792302106","0.599128540305","1.67937545389","0.0408496732026","0","3.50853304285","0.907770515614","0.93954248366","2.5871459695","1.24818445897","0","0.65813362382","1.54774872912","1.42066085694","0.313180827887","0.0181554103123","0.0226942628903","0","0.762527233115","0.344952795933","0.39941902687","0.344952795933","0.703522149601"
"A07003","Marlowe, Christopher","The Massacre at Paris","TR","True","2.25297143871","0.177399325883","0.292708887706","0","0.25722902253","0","0","0.310448820294","0.337058719177","0.0975696292354","0.452368281001","2.95369877594","0","0.354798651765","0.0620897640589","0.372538584353","0","0","0.0532197977648","0.0443498314706","0","1.40145467447","0.230619123647","0","1.09100585418","0.0177399325883","5.30423984389","0","0.10643959553","0","0.0177399325883","0.133049494412","0.443498314706","0","2.94482880965","0","0.319318786589","0","0.612027674295","0.372538584353","1.19744544971","0.771687067589","0","1.07326592159","0","0.576547809118","1.2151853823","0.443498314706","0.0177399325883","0.328188752883","0.81603689906","0","0.230619123647","0","0","0","0.434628348412","2.83838921412","0.0798296966472","0.168529359588","0.0532197977648","0.603157708001","2.00461238247","2.90934894447","0","0.0177399325883","1.53450416888","0","0","0.833776831648","0.0266098988824","0.434628348412","0","1.53450416888","0.585417775412","0.0443498314706","1.97800248359","0","0.0620897640589","1.32162497783","0.124179528118","0.0354798651765","0.239489089941","0","0","0.0266098988824","3.66329607947","2.35054106794","0.0177399325883","0.40801844953","1.809473124","0.10643959553","0.186269292177","0.576547809118","1.78286322512","0.0177399325883","0.212879191059","3.53024658506","0.807166932766","1.08213588788","1.85382295547","1.02004612382","0","0.700727337236","2.28845130389","1.56111406777","0.186269292177","0","0.0266098988824","0","0.700727337236","0.354798651765","0.266098988824","0.239489089941","0.55880787653"
"A07004","Marlowe, Christopher","1 Tamburlaine","TR","True","2.38786543853","0.0450540648779","0.375450540649","0","0.115138165799","0","0","0.240288346015","0.275330396476","0.210252302763","0.200240288346","1.96235482579","0","0.886063275931","0.105126151382","0.325390468562","0","0.015018021626","0.0250300360433","0","0","1.11633960753","0.235282338807","0.0200240288346","0.825991189427","0","4.42531037245","0.015018021626","0.160192230677","0","0.0350420504606","0.0800961153384","0.430516619944","0","2.06748097717","0","0.265318382058","0","0.55566680016","0.355426511814","0.660792951542","0.565678814577","0","1.36663996796","0.0100120144173","0.415498598318","1.391670004","0.345414497397","0","0.250300360433","1.391670004","0.0100120144173","0.280336403684","0","0.00500600720865","0.0100120144173","0.585702843412","2.44293151782","0.140168201842","0.435522627153","0.0500600720865","0.500600720865","1.99239086904","2.8384060873","0","0.0100120144173","2.10252302763","0","0","0.505606728074","0","0.420504605527","0.0100120144173","1.72707248698","0.48057669203","0.00500600720865","1.391670004","0","0.0700841009211","0.861033239888","0.0400480576692","0","0.135162194634","0","0","0.0100120144173","3.63936724069","1.67200640769","0.0951141369644","0.280336403684","1.70204245094","0.0951141369644","0.310372446936","0.385462555066","1.16639967962","0","0.0500600720865","5.17120544654","1.88225871045","0.81597917501","2.29275130156","1.51181417701","0","0.560672807369","2.61814177012","1.32158590308","0.15018021626","0.0100120144173","0.0200240288346","0.0100120144173","0.665798958751","0.330396475771","0.300360432519","0.300360432519","0.385462555066"
"A07004","Marlowe, Christopher","2 Tamburlaine","TR","True","2.5120440468","0.0491593746928","0.491593746928","0","0.275292498279","0","0","0.33919968538","0.304788123095","0.20155343624","0.167141873955","1.86314030086","0","0.879952807","0.0835709369777","0.260544685872","0","0","0.00983187493855","0","0.00491593746928","1.11591780553","0.231049061056","0.0294956248157","1.04217874349","0","4.21787434864","0","0.13764624914","0","0.0294956248157","0.0393274997542","0.349031560319","0","2.16301248648","0","0.211385311179","0","0.712810933045","0.221217186117","0.757054370268","0.658735620883","0","1.29780749189","0","0.54075312162","1.02743093108","0.221217186117","0","0.304788123095","1.41578999115","0.00983187493855","0.344115622849","0","0","0","0.481761871989","2.58578310884","0.0835709369777","0.344115622849","0.0344115622849","0.717726870514","1.67633467702","2.44322092223","0","0.00983187493855","1.6959984269","0","0","0.516173434274","0","0.329367810441","0.00983187493855","1.20440467997","0.452266247173","0.0196637498771","0.914364369285","0","0.0786549995084","0.889784681939","0.0442434372235","0.0294956248157","0.240880935994","0","0","0","4.26703372333","1.63700717727","0.0294956248157","0.383443122603","1.62717530233","0.054075312162","0.314619998034","0.570248746436","1.16507718022","0.0147478124078","0.0589912496313","5.6484121522","1.84839248845","0.8160456199","3.43624029102","1.48461311572","0","0.594828433782","2.34981811031","1.02743093108","0.181889686363","0.00983187493855","0.00983187493855","0.00983187493855","0.530921246682","0.314619998034","0.255628748402","0.240880935994","0.324451872972"
"A07009","Marlowe, Christopher","Dr. Faustus","TR","True","2.81333730277","0.0669842214945","0.223280738315","0.0297707651087","0.089312295326","0","0","0.387019946413","0.267936885978","0.230723429592","0.424233402798","1.89788627568","0","0.483774933016","0.0967549866032","0.461446859184","0","0","0.0595415302173","0.0297707651087","0.00744269127717","1.369455195","0.401905328967","0","1.63739208098","0","4.07115212861","0.0297707651087","0.372134563858","0","0.00744269127717","0.141411134266","0.193509973206","0","3.15570110152","0.0223280738315","0.349806490027","0.0223280738315","0.320035724918","0.223280738315","0.736826436439","0.721941053885","0","0.476332241739","0","0.751711818994","1.39922596011","0.543316463233","0","0.44656147663","0.78892527538","0","0.223280738315","0","0","0","0.260494194701","1.95742780589","0.148853825543","0.34236379875","0.133968442989","1.07174754391","1.44388210777","2.18815123549","0","0.0520988389402","1.89788627568","0","0","0.647514141113","0.0223280738315","0.44656147663","0","1.26525751712","0.744269127717","0.0297707651087","2.70913962489","0","0.0595415302173","1.0419767788","0.00744269127717","0.0297707651087","0.290264959809","0","0","0.00744269127717","3.43108067877","1.95742780589","0.10419767788","0.282822268532","1.54063709437","0.111640369157","0.178624590652","0.49866031557","1.7267043763","0","0.044656147663","3.39386722239","1.43643941649","1.12384638285","2.29979160464","1.37689788628","0","0.595415302173","1.88300089312","1.34712712117","0.260494194701","0.0148853825543","0.0297707651087","0.0148853825543","0.803810657934","0.282822268532","0.454004167907","0.44656147663","0.580529919619"
"A07018","Marlowe, Christopher","Edward the Second","HI","True","1.79236403814","0.0736587960879","0.347833203748","0","0.11458034947","0","0","0.339648893072","0.274174407661","0.331464582396","0.306911650366","1.84965421287","0","0.507427261939","0.106396038794","0.450137087204","0","0.0368293980439","0","0.00818431067643","0.0163686213529","1.19081720342","0.233252854278","0.0163686213529","1.5632033392","0","5.92544092974","0.0368293980439","0.0982117281172","0","0","0.126856815485","0.327372427057","0","2.8481401154","0.0122764660146","0.323280271719","0","0.286450873675","0.257805786308","1.0598682326","0.544256659983","0.00818431067643","0.969840815157","0","0.830707533658","0.806154601629","0.392846912469","0","0.454229242542","0.863444776364","0.0409215533822","0.155501902852","0","0.00409215533822","0","0.364201825101","2.30388345542","0.18414699022","0.122764660146","0.0900274174408","0.667021320129","1.82919343618","3.01182632893","0.0122764660146","0.00818431067643","1.83328559152","0","0","0.797970290952","0","0.360109669763","0.0122764660146","1.62049351393","0.622007611409","0.0245529320293","2.25477759136","0","0.110488194132","1.70642877604","0.0450137087204","0","0.22916069894","0","0","0.00409215533822","3.60928100831","2.45938535827","0.130948970823","0.151409747514","2.31206776609","0.11458034947","0.347833203748","0.671113475468","1.42816221304","0.0122764660146","0","3.87117894995","1.03940745591","0.744772271555","2.00106396039","1.24810737816","0","0.638376232762","2.21385603798","1.24401522282","0.15959405819","0.0409215533822","0.0163686213529","0","0.71203502885","0.253713630969","0.253713630969","0.208699922249","0.707942873511"
"A07023","Marlowe, Christopher","Dido, Queen of Carthage","TR","True","2.11960635882","0.0567751703255","0.31541761292","0","0.246025738077","0","0.0126167045168","0.460509714862","0.277567499369","0.145092101943","0.309109260661","1.17966187232","0.0126167045168","0.321725965178","0.107241988393","0.372192783245","0.0189250567752","0","0.0378501135503","0.00630835225839","0","1.54554630331","0.422659601312","0.0252334090336","1.60232147363","0.0252334090336","3.00277567499","0","0.100933636134","0","0","0.15770880646","0.176633863235","0","3.08478425435","0","0.31541761292","0","0.397426192279","0.258642442594","1.04087812263","0.31541761292","0","0.656068634873","0","0.580368407772","0.952561191017","0.693918748423","0","0.283875851628","1.40045420136","0.0126167045168","0.31541761292","0","0.00630835225839","0","0.346959374211","2.15745647237","0.132475397426","0.334342669695","0.0820085793591","0.435276305829","2.17007317689","2.27731516528","0","0","2.56749936916","0","0","0.668685339389","0.00630835225839","0.39111784002","0","1.28690386071","0.895786020691","0.0378501135503","2.48549078981","0","0.0504668180671","0.921019429725","0.0252334090336","0.031541761292","0.23340903356","0","0","0.00630835225839","4.18874589957","1.82311380267","0.107241988393","0.113550340651","1.8041887459","0.0504668180671","0.441584658087","0.719152157456","1.23012869039","0","0.0252334090336","5.76583396417","2.08806459753","0.738077214232","2.55488266465","1.3941458491","0","0.485743123896","1.63386323492","1.50769618976","0.214483976785","0.0189250567752","0","0","0.9399444865","0.220792329044","0.397426192279","0.264950794852","0.39111784002"
"A07024","Marmion, Shakerly","A Fine Companion","CO","True","1.9890209054","0.0601594224695","0.255677545496","0.0225597834261","0.120318844939","0","0.00751992780869","0.541434802226","0.398556173861","0.161678447887","0.334636787487","0.827192058956","0.00375996390435","0.552714693939","0.131598736652","0.563994585652","0.0150398556174","0.0413596029478","0.11279891713","0.0263197473304","0.00751992780869","2.11309971424","0.443675740713","0.00751992780869","2.09053993082","0.0187998195217","5.63994585652","0","0.0864791698","0","0.0187998195217","0.218077906452","0.229357798165","0","3.02301097909","0","0.225597834261","0","0.500075199278","0.432395849","0.654233719356","0.729432997443","0","0.364716498722","0.0413596029478","1.06406978493","1.35734696947","0.308317040156","0","0.537674838322","0.736952925252","0.0413596029478","0.436155812904","0.00751992780869","0","0.0338396751391","0.383516318243","2.09805985863","0.375996390435","0.375996390435","0.0714393141826","0.751992780869","2.14693938938","3.01549105129","0.011279891713","0.0225597834261","2.4214167544","0","0.011279891713","0.635433899835","0.0526394946609","0.642953827643","0","1.54534516469","0.909911264852","0.0187998195217","2.36501729583","0","0.0751992780869","0.759512708678","0.0413596029478","0.0375996390435","0.263197473304","0","0","0.00751992780869","3.459166792","2.1657392089","0.161678447887","0.409836065574","1.82734245751","0.0902391337043","0.195518123026","0.522634982704","2.12061964205","0.0375996390435","0.0263197473304","3.00045119567","0.985110542939","0.939990976087","1.7333433599","1.96646112197","0","0.800872311626","2.5116558881","1.7258234321","0.233117762069","0.0225597834261","0.0300797112348","0","0.627913972026","0.500075199278","0.3459166792","0.635433899835","0.639193863739"
"A07025","Marmion, Shackerley","Holland's Leaguer","CO","True","2.19440899172","0.0823418008152","0.127629791264","0.00411709004076","0.181151961793","0","0","0.555807155502","0.27172794269","0.247025402446","0.362303923587","1.12808267117","0.00411709004076","0.666968586603","0.152332331508","0.580509695747","0.0205854502038","0.0329367203261","0.0452879904484","0.0123512701223","0.00411709004076","1.515089135","0.370538103668","0.016468360163","1.98032030961","0","5.71040388653","0.0329367203261","0.0946930709375","0","0.016468360163","0.300547572975","0.168800691671","0","2.78726995759","0","0.284079212812","0","0.317015933138","0.452879904484","0.555807155502","0.592860965869","0.00823418008152","0.469348264647","0.0247025402446","1.16513648153","1.24747828235","0.333484293301","0","0.551690065462","0.856354728478","0.0699905306929","0.370538103668","0","0","0.00411709004076","0.329367203261","1.81563670797","0.321133023179","0.312898843098","0.1111614311","0.753427477459","1.75388035736","2.68022561653","0","0.00411709004076","1.98032030961","0","0","0.395240643913","0.0329367203261","0.572275515666","0","1.59331384577","0.942813619334","0","2.56494709539","0","0.0741076207337","0.687554036807","0.0741076207337","0.0123512701223","0.209971592079","0","0","0","3.51599489481","2.50730783482","0.21820577216","0.37877228375","1.63036765614","0.119395611182","0.193503231916","0.48993371485","2.24381407221","0.0247025402446","0.0329367203261","3.17839351147","1.05397505043","0.963399069538","2.20676026185","1.79093416773","0","0.580509695747","2.63493762609","1.63860183622","0.308781753057","0.0329367203261","0.0329367203261","0","0.802832557948","0.428177364239","0.362303923587","0.65050022644","0.687554036807"
"A07052","Anon.","The Marriage of Wit and Science","IN","True","2.27058453803","0.133563796354","0.117850408548","0","0.141420490258","0","0","0.43997485858","0.164990571967","0.267127592709","0.384978001257","0.950659962288","0","0.628535512256","0.0628535512256","0.730672532998","0","0.0785669390321","0","0.0235700817096","0","2.05059710874","0.282840980515","0","1.81489629164","0","5.68824638592","0.039283469516","0.0942803268385","0","0","0.133563796354","0.0864236329353","0","3.48837209302","0.0235700817096","0.463544940289","0","0.502828409805","0.526398491515","0.982086737901","0.707102451288","0","0.518541797612","0.0157133878064","1.20993086109","1.41420490258","0.471401634192","0","0.487115021999","0.919233186675","0.0314267756128","0.109993714645","0","0","0.00785669390321","0.41640477687","1.89346323067","0.102137020742","0.400691389063","0.0785669390321","0.801382778127","1.44563167819","2.05845380264","0","0.0157133878064","2.43557510999","0.0235700817096","0","0.919233186675","0.0235700817096","0.549968573224","0","1.57133878064","0.510685103708","0","1.72847265871","0","0.0707102451288","0.911376492772","0.0785669390321","0","0.400691389063","0","0","0","3.77121307354","2.42771841609","0.141420490258","0.243557510999","1.53991200503","0.0549968573224","0.235700817096","0.43997485858","1.81489629164","0","0","3.13482086738","1.01351351351","0.864236329353","2.48271527341","1.4692017599","0","0.377121307354","2.74984286612","1.32778126964","0.502828409805","0.00785669390321","0.0157133878064","0","0.801382778127","0.345694531741","0.227844123193","0.526398491515","0.377121307354"
"A07063","Marston, John","Antonio and Mellida","TC","True","2.4140498945","0.0496462703239","0.179967729924","0.0186173513715","0.0744694054859","0","0","0.434404865334","0.192379297505","0.111704108229","0.235819784039","1.10462951471","0.012411567581","0.701253568326","0.0434404865334","0.359935459849","0.0620578379049","0.012411567581","0","0","0.012411567581","1.26597989326","0.235819784039","0","1.90517562368","0.0496462703239","4.28819659923","0","0.192379297505","0","0.00620578379049","0.161350378553","0.229614000248","0","2.94774730048","0","0.136527243391","0","0.37855281122","0.223408216458","0.682636216954","0.75089983865","0","0.558520541144","0.00620578379049","0.446816432915","1.49559389351","0.812957676555","0","0.428199081544","1.61970956932","0","0.235819784039","0","0","0","0.37855281122","2.52575400273","0.217202432667","0.291671838153","0.0434404865334","0.819163460345","1.22874519052","2.30855157006","0","0.00620578379049","2.60642919201","0","0","0.341318108477","0.012411567581","0.453022216706","0.0186173513715","0.899838649621","0.403375946382","0.00620578379049","2.23408216458","0.024823135162","0.0310289189525","0.527491622192","0.024823135162","0.00620578379049","0.105498324438","0","0","0.012411567581","3.16494973315","1.71900210997","0.0682636216954","0.273054486782","1.53903438004","0.0992925406479","0.527491622192","0.316494973315","1.49559389351","0.012411567581","0.024823135162","5.05771378925","2.58781184064","0.496462703239","2.12858384014","1.09842373092","0","0.546108973563","2.64366389475","1.75623681271","0.223408216458","0.00620578379049","0","0","0.496462703239","0.260642919201","0.223408216458","0.366141243639","0.366141243639"
"A07064","Marston, John","Antonio's Revenge","TR","True","2.13960208959","0.0333444481494","0.288985217295","0","0.205624096921","0","0","0.516838946315","0.200066688896","0.055574080249","0.222296320996","1.26153162165","0.0055574080249","0.666888962988","0.0611314882739","0.411248193842","0","0","0.0111148160498","0","0","1.21151494943","0.227853729021","0","1.38935200622","0","3.77348004891","0.0111148160498","0.27231299322","0","0","0.111148160498","0.227853729021","0","3.05101700567","0","0.216738912971","0","0.383461153718","0.255640769145","0.600200066689","1.01144826053","0","0.52239635434","0.0111148160498","0.594642658664","1.4949427587","0.778037123486","0.0277870401245","0.222296320996","1.87284650439","0.0444592641992","0.166722240747","0.0111148160498","0","0.0111148160498","0.400133377793","4.02912081805","0.155607424697","0.205624096921","0.0389018561743","0.678003779037","1.27820384573","2.42858730688","0","0.0055574080249","2.5230632433","0","0","0.422363009892","0.0166722240747","0.466822274091","0.0500166722241","0.878070467934","0.550183394465","0","2.49527620318","0","0.0444592641992","0.772479715461","0.0444592641992","0.0389018561743","0.144492608647","0","0","0.0611314882739","2.7898188285","1.83950205624","0.105590752473","0.205624096921","1.61720573525","0.0222296320996","0.678003779037","0.311214849394","1.41713904635","0.0111148160498","0.0111148160498","4.76825608536","2.42858730688","0.55574080249","1.90063354451","1.03367789263","0","0.983661220407","2.57307991553","1.45604090252","0.29454262532","0.0111148160498","0","0","0.516838946315","0.211181504946","0.350116705569","0.344559297544","0.55574080249"
"A07065","Marston, John","The Dutch Courtesan","CO","True","2.35250703446","0.0691913833664","0.184510355644","0.00922551778219","0.166059320079","0","0","0.299829327921","0.226025185664","0.133770007842","0.226025185664","0.922551778219","0.00461275889109","0.701139351446","0.106093454495","0.6734627981","0","0.050740347802","0.0276765533466","0.00461275889109","0","1.36537663176","0.267540015683","0.00922551778219","2.11264357212","0.249088980119","4.52511647216","0.0276765533466","0.119931731168","0","0.00922551778219","0.147608284515","0.202961391208","0","3.27044605378","0","0.244476221228","0","0.322893122376","0.304442086812","0.645786244753","0.571982102496","0","0.470501406891","0","0.954841090456","1.69288251303","0.701139351446","0","0.230637944555","0.867198671525","0.0184510355644","0.221412426772","0","0.00922551778219","0","0.369020711287","2.61543429125","0.262927256792","0.285991051248","0.106093454495","1.40227870289","1.4484062918","2.81839568246","0","0.0322893122376","2.75842981687","0","0","0.452050371327","0.00461275889109","0.355182434614","0.00922551778219","1.09783661608","0.705752110337","0","2.2787028922","0.0276765533466","0.0369020711287","0.917939019327","0.202961391208","0.0369020711287","0.156833802297","0.00922551778219","0","0.00922551778219","2.73536602242","2.33866875778","0.202961391208","0.267540015683","1.92352045759","0.0276765533466","0.198348632317","0.369020711287","1.72517182527","0","0.0184510355644","3.64869228285","1.19470455279","0.710364869228","1.39305318511","1.25928317727","0","0.862585912634","2.76304257576","1.65136768301","0.226025185664","0","0.0276765533466","0","0.618109691406","0.299829327921","0.221412426772","0.50740347802","0.576594861387"
"A07067","Machin, Lewis","The Insatiate Countess","TR","True","2.16493976919","0.088450846601","0.311683935641","0.00842389015247","0.105298626906","0","0","0.408558672395","0.265352539803","0.172689748126","0.336955606099","1.49524050206","0.00842389015247","0.652851486817","0.235868924269","0.577036475444","0.0589672310673","0.00842389015247","0.0126358352287","0.00421194507624","0.0126358352287","1.38151798501","0.214809198888","0","1.39836576531","0.00842389015247","5.39550164266","0.0168477803049","0.282200320108","0","0.0168477803049","0.176901693202","0.395922837166","0","3.12105130149","0.0126358352287","0.235868924269","0.0126358352287","0.303260045489","0.353803386404","0.640215651588","0.720242608036","0","0.694970937579","0.0421194507624","0.880296520933","1.47418077668","0.463313958386","0","0.223233089041","0.892932356162","0.00842389015247","0.202173363659","0","0","0.0168477803049","0.442254233005","2.46819981467","0.151630022745","0.210597253812","0.0252716704574","0.581248420521","1.58790329374","3.1547468621","0","0.0252716704574","2.95678544352","0","0","0.606520090978","0.0168477803049","0.64863954174","0","1.59632718389","0.753938168646","0.0252716704574","2.07227697751","0","0.0421194507624","0.766574003875","0.0673911212198","0.0463313958386","0.227445034117","0","0","0.00842389015247","3.34849633561","2.13545615365","0.0926627916772","0.45910201331","1.83219610816","0.109510571982","0.231656979193","0.404346727319","1.90801111954","0","0.0252716704574","3.43273523713","1.5415718979","0.68233510235","1.64687052481","1.2762193581","0","0.913992081543","3.07893185073","1.68056608542","0.206385308736","0.0126358352287","0.0168477803049","0.00842389015247","0.694970937579","0.32431977087","0.400134782242","0.39171089209","0.463313958386"
"A07071","Marston, John","The Malcontent","TC","False","2.28571428571","0.0514285714286","0.24","0.0114285714286","0.114285714286","0","0","0.194285714286","0.205714285714","0.102857142857","0.211428571429","1.89714285714","0","0.76","0.0742857142857","0.617142857143","0.0228571428571","0.0342857142857","0","0.0342857142857","0","1.20571428571","0.36","0.0114285714286","1.33714285714","0","3.85714285714","0","0.251428571429","0","0.0171428571429","0.108571428571","0.245714285714","0","2.30857142857","0","0.32","0","0.308571428571","0.251428571429","0.56","0.702857142857","0","0.6","0","0.691428571429","1.82857142857","0.828571428571","0","0.211428571429","1.10857142857","0","0.262857142857","0","0","0.00571428571429","0.325714285714","3.0","0.102857142857","0.4","0.0514285714286","1.0","1.57714285714","2.46857142857","0.0114285714286","0.0228571428571","1.98285714286","0","0","0.308571428571","0.0285714285714","0.445714285714","0.0571428571429","0.937142857143","0.588571428571","0","2.79428571429","0","0.0628571428571","0.737142857143","0.0285714285714","0.00571428571429","0.12","0","0","0.00571428571429","3.02857142857","2.36571428571","0.0514285714286","0.285714285714","1.54285714286","0.04","0.268571428571","0.434285714286","1.44571428571","0","0","4.32","1.52","0.542857142857","1.76","1.22285714286","0","1.04571428571","2.77714285714","1.66857142857","0.2","0.0171428571429","0.0171428571429","0","0.514285714286","0.314285714286","0.371428571429","0.497142857143","0.714285714286"
"A07074","Marston, John","The Malcontent","TC","True","2.30653158008","0.0474240137961","0.241431342962","0.00862254796292","0.0819142056478","0","0.00862254796292","0.293166630739","0.293166630739","0.0776029316663","0.23712006898","1.77624488036","0.00862254796292","0.776029316663","0.0819142056478","0.603578357405","0.0258676438888","0.0258676438888","0","0.0258676438888","0","1.24164690666","0.392325932313","0.0129338219444","1.35805130416","0.267298986851","4.15606811813","0","0.232808794999","0","0.0129338219444","0.112093123518","0.224186247036","0","2.28497521017","0","0.32334554861","0","0.301789178702","0.275921534814","0.573399439534","0.694115111015","0","0.525975425738","0","0.663936193145","1.87109290795","0.758784220737","0","0.301789178702","1.06057339944","0","0.241431342962","0","0","0.00431127398146","0.331968096573","2.91442121147","0.116404397499","0.461306316016","0.0732916576848","1.00452683768","1.57792627721","2.78077171804","0.00862254796292","0.0258676438888","1.9530071136","0","0","0.362147014443","0.0215563699073","0.452683768053","0.0431127398146","1.09937486527","0.7674067687","0.0129338219444","2.81526190989","0.0258676438888","0.112093123518","0.651002371201","0.0388014658332","0.00431127398146","0.17676223324","0","0","0.00431127398146","3.20327656823","2.25910756629","0.0646691097219","0.301789178702","1.64690666092","0.0474240137961","0.224186247036","0.517352877775","1.57792627721","0","0","4.12588920026","1.5822375512","0.556154343609","1.75899978444","1.39685276999","0","0.952791549903","2.61694330675","1.73744341453","0.198318603147","0.0301789178702","0","0","0.534597973701","0.366458288424","0.340590644535","0.431127398146","0.646691097219"
